VEHICLE_ID,CUSTOMER_ID,DEALER_ID,VIN,YEAR,MAKE,MODEL,TRIM,COLOR,MILEAGE,PURCHASE_DATE,IS_LEASE,LEASE_END_DATE,CREATED_AT
VEH01987,CUS01987,DLR004,18604810621568176,2020,Nissan,Rogue,EX,Black,100298,2023-04-28,False,,2021-02-27
VEH01988,CUS01988,DLR001,14404432106582419,2019,Toyota,Tacoma,LX,Silver,98161,2019-06-11,False,,2021-04-04
VEH01989,CUS01989,DLR005,18144848191540585,2021,BMW,3 Series,EX,Beige,39838,2023-09-23,True,2024-04-13,2021-02-22
VEH01990,CUS01990,DLR004,12626967741938865,2022,Chevrolet,Equinox,XLE,Silver,105373,2019-04-04,False,,2021-03-18
VEH01991,CUS01991,DLR005,14549423338531913,2021,BMW,3 Series,EX,White,41377,2019-04-18,False,,2023-10-28
VEH01992,CUS01992,DLR002,19258790063774983,2019,Honda,Accord,LE,Beige,116355,2019-07-24,False,,2023-09-11
VEH01993,CUS01993,DLR004,15622653834355371,2021,Chevrolet,Traverse,EX,White,33825,2021-12-13,False,,2022-03-19
VEH01994,CUS01994,DLR004,16861297649779986,2018,Chevrolet,Malibu,XLE,Black,22717,2020-01-15,False,,2022-07-28
VEH01995,CUS01995,DLR002,10708123938235103,2019,Honda,Civic,LX,Silver,99114,2020-12-08,False,,2022-10-25
VEH01996,CUS01996,DLR001,14832859983747974,2022,Toyota,Camry,,Gold,33152,2019-05-12,False,,2021-12-27
VEH01997,CUS01997,DLR002,11537939607594210,2021,Honda,Civic,EX,Beige,79396,2020-12-30,False,,2023-10-22
VEH01998,CUS01998,DLR001,12327341317829482,2023,Toyota,RAV4,LX,Silver,46601,2022-01-30,False,,2023-03-04
VEH01999,CUS01999,DLR005,19816792325610125,2021,BMW,3 Series,SE,Gold,78855,2022-12-14,False,,2019-12-06
VEH02000,CUS02000,DLR004,19579671893882951,2020,Chevrolet,Traverse,LE,Blue,64873,2019-09-27,False,,2021-11-12
VEH02001,CUS01345,DLR002,12193639140574879,2021,Honda,Civic,,Beige,54811,2019-02-05,False,,2021-04-04
VEH02002,CUS01056,DLR001,16930956541581394,2020,Toyota,RAV4,SE,Beige,20744,2022-09-20,False,,2022-01-17
VEH02003,CUS00314,DLR002,16452410882495058,2020,Honda,CR-V,XLE,Beige,92763,2023-08-21,False,,2019-12-11
VEH02004,CUS01837,DLR004,13189255355931411,2020,Chevrolet,Colorado,Base,Gold,18306,2022-01-11,False,,2023-03-08
VEH02005,CUS00866,DLR003,12099119479506165,2023,Ford,Bronco,Limited,Red,115652,2022-01-11,False,,2020-07-02
VEH02006,CUS01450,DLR005,16585284900191778,2022,BMW,X5,Base,White,9450,2023-11-08,True,2023-10-29,2021-07-09
VEH02007,CUS01719,DLR003,19279341182133275,2020,Ford,F-150,Base,Beige,111719,2022-07-21,False,,2019-12-11
VEH02008,CUS01097,DLR004,15563084942405921,2021,Chevrolet,Silverado,SE,Silver,50166,2022-09-12,True,2024-03-24,2021-01-16
VEH02009,CUS00189,DLR002,10726856841933613,2020,Hyundai,Sonata,Base,Brown,21117,2019-11-27,False,,2022-10-21
VEH02010,CUS01776,DLR005,14550092451362769,2020,BMW,7 Series,Base,Gold,42613,2020-07-21,False,,2020-02-23
VEH02011,CUS01335,DLR005,12666556316378310,2021,BMW,X5,Base,Gold,108231,2019-07-25,False,,2023-11-12
VEH02012,CUS01789,DLR001,17688186734815971,2022,Toyota,Highlander,SE,Blue,32834,2019-08-24,False,,2020-07-18
VEH02013,CUS01226,DLR005,11383794193598836,2019,BMW,5 Series,Limited,Blue,43794,2019-11-08,True,2024-04-16,2020-11-23
VEH02014,CUS01815,DLR005,17728174197137141,2021,BMW,5 Series,LE,Black,86807,2021-06-16,False,,2022-09-04
VEH02015,CUS01736,DLR002,11727872618181279,2021,Honda,Odyssey,EX,Gray,40780,2020-11-11,True,2024-06-13,2022-02-09
VEH02016,CUS00432,DLR002,17793390875164078,2020,Honda,Pilot,Base,Silver,47222,2021-04-19,False,,2021-11-06
VEH02017,CUS00346,DLR003,19943869243488504,2020,Nissan,Rogue,Sport,Brown,35890,2021-02-11,True,2024-04-01,2020-11-20
VEH02018,CUS00321,DLR003,14559659221201666,2022,Ford,Bronco,,Gold,42581,2022-12-31,False,,2022-03-24
VEH02019,CUS01600,DLR005,12763063201119039,2019,Kia,Optima,SE,Green,33773,2022-05-13,False,,2022-02-17
VEH02020,CUS00481,DLR003,10538817866440165,2018,Ford,F-150,SE,Gray,79321,2023-01-02,False,,2023-01-27
VEH02021,CUS00901,DLR005,12179227577715486,2019,BMW,3 Series,EX,Gold,84411,2020-09-30,False,,2021-10-14
VEH02022,CUS01576,DLR001,12980438460748138,2020,Toyota,Camry,XLE,Black,39755,2021-05-20,False,,2023-09-13
VEH02023,CUS00858,DLR004,16894741594578004,2019,Chevrolet,Silverado,SE,Beige,86028,2020-12-07,False,,2021-07-27
VEH02024,CUS00124,DLR003,19111607774498122,2020,Ford,Escape,Sport,Green,30426,2023-08-28,False,,2022-05-15
VEH02025,CUS00724,DLR003,15025242511936017,2018,Kia,Sorento,Limited,Gray,24849,2022-08-18,False,,2022-12-23
VEH02026,CUS00190,DLR004,10794527888055081,2019,Kia,Optima,Limited,White,95762,2023-01-18,False,,2021-11-03
VEH02027,CUS00772,DLR003,12756947833790116,2021,Ford,F-150,Limited,Blue,41462,2021-11-08,False,,2020-10-19
VEH02028,CUS01474,DLR003,13883588613262081,2019,Hyundai,Tucson,LX,Beige,100922,2021-07-20,False,,2021-08-18
VEH02029,CUS01040,DLR004,10658033644908205,2020,Chevrolet,Equinox,SE,Brown,92334,2021-12-20,True,2024-02-29,2020-10-10
VEH02030,CUS01350,DLR001,13528783505587991,2021,Hyundai,Tucson,,White,57488,2019-05-26,False,,2021-06-15
VEH02031,CUS00214,DLR005,11495163408484931,2022,BMW,X3,Sport,White,97341,2019-06-19,False,,2023-01-22
VEH02032,CUS01501,DLR001,15693350616891544,2021,Toyota,Tacoma,EX,Beige,70969,2021-03-26,False,,2021-04-15
VEH02033,CUS00851,DLR003,10613471657154203,2021,Ford,Explorer,Limited,White,97918,2020-07-27,False,,2022-08-23
VEH02034,CUS00574,DLR001,12231742395684395,2019,Toyota,Tacoma,SE,Gold,92735,2021-12-23,False,,2022-10-30
VEH02035,CUS01304,DLR004,17529301905478468,2021,Hyundai,Tucson,LX,Gold,86332,2022-01-26,False,,2021-09-01
VEH02036,CUS00270,DLR004,16773384650410227,2021,Chevrolet,Malibu,XLE,Brown,29173,2019-11-29,False,,2021-10-20
VEH02037,CUS00997,DLR001,16184217265977451,2018,Hyundai,Sonata,LX,Brown,40452,2023-03-30,False,,2020-10-02
VEH02038,CUS00845,DLR004,12819799500606182,2020,Chevrolet,Traverse,LE,Gray,109585,2021-03-30,False,,2019-12-02
VEH02039,CUS00332,DLR002,16730437127950600,2021,Honda,Pilot,EX,Gray,8117,2021-12-13,True,2024-03-23,2022-05-23
VEH02040,CUS01905,DLR004,13046121826267076,2021,Hyundai,Tucson,LE,Black,102915,2021-10-08,False,,2023-07-14
VEH02041,CUS00727,DLR004,16261179648366096,2019,Kia,Sorento,XLE,Gold,48823,2023-07-07,False,,2021-03-14
VEH02042,CUS00082,DLR001,11711248771634613,2022,Toyota,Camry,Limited,Gold,116220,2019-04-13,False,,2021-10-17
VEH02043,CUS00886,DLR004,16790888250059270,2022,Chevrolet,Traverse,LE,Green,37076,2023-06-11,False,,2020-03-27
VEH02044,CUS01934,DLR005,11580869264614982,2021,BMW,3 Series,LE,Red,31310,2022-09-08,False,,2023-03-09
VEH02045,CUS01338,DLR003,10853658788179186,2018,Ford,F-150,Base,Brown,44912,2019-07-26,True,2024-02-16,2020-12-01
VEH02046,CUS01274,DLR003,10754129411273466,2021,Ford,Edge,LE,Gray,85773,2020-06-24,False,,2022-04-02
VEH02047,CUS01802,DLR002,15194559917105440,2020,Nissan,Rogue,Base,Blue,11686,2022-04-13,False,,2023-05-18
VEH02048,CUS00168,DLR005,17392313748837442,2022,BMW,3 Series,LE,Red,81849,2019-09-15,False,,2022-04-06
VEH02049,CUS01101,DLR001,14013362978355785,2022,Toyota,Highlander,,Red,36557,2023-02-03,False,,2022-05-26
VEH02050,CUS00642,DLR002,17962502903057018,2022,Honda,Civic,XLE,White,16277,2019-07-12,False,,2020-03-14
VEH02051,CUS01353,DLR001,16295929260255108,2023,Toyota,RAV4,XLE,Brown,24918,2022-07-15,False,,2023-11-08
VEH02052,CUS01706,DLR003,10631840029043654,2020,Ford,Edge,LX,White,50233,2023-08-13,False,,2022-09-16
VEH02053,CUS00155,DLR002,14936533882414874,2021,Honda,Civic,LX,Blue,55318,2023-11-02,True,2024-03-03,2023-06-25
VEH02054,CUS00317,DLR003,17926016359736925,2020,Ford,F-150,EX,Green,60934,2021-10-27,False,,2021-08-09
VEH02055,CUS01909,DLR003,11217579211005625,2021,Ford,Explorer,SE,Brown,86756,2020-06-26,True,2023-11-25,2021-11-09
VEH02056,CUS00984,DLR005,11745994326955910,2022,BMW,3 Series,LE,Blue,108078,2022-10-17,False,,2021-01-01
VEH02057,CUS00631,DLR005,17685624875523610,2021,BMW,5 Series,Base,Brown,117784,2021-08-22,False,,2023-06-04
VEH02058,CUS00305,DLR004,15764361572005468,2021,Chevrolet,Traverse,,Gray,17927,2020-04-15,False,,2023-11-04
VEH02059,CUS00709,DLR004,12311787971727689,2018,Chevrolet,Silverado,EX,Beige,67136,2019-05-28,False,,2023-07-25
VEH02060,CUS00010,DLR003,17352706682352777,2022,Ford,Bronco,Sport,Green,25630,2022-12-18,True,2023-11-03,2022-05-30
VEH02061,CUS00446,DLR002,17481285553950294,2020,Honda,Odyssey,EX,White,7580,2022-12-05,False,,2021-10-30
VEH02062,CUS00367,DLR004,14055733888816624,2019,Chevrolet,Silverado,,Silver,99040,2022-05-18,False,,2020-06-28
VEH02063,CUS00170,DLR003,12071402957206214,2021,Ford,F-150,Limited,Silver,73034,2021-10-04,False,,2019-12-06
VEH02064,CUS01939,DLR001,19867562068879512,2020,Toyota,RAV4,XLE,Beige,106709,2020-05-26,False,,2020-06-14
VEH02065,CUS01581,DLR002,16322331541951004,2019,Kia,Optima,XLE,Beige,59025,2020-05-03,False,,2022-12-08
VEH02066,CUS01881,DLR001,13299303887634824,2019,Toyota,Tacoma,LX,Green,17575,2020-02-06,False,,2023-08-25
VEH02067,CUS00481,DLR002,12631434042922367,2021,Nissan,Rogue,XLE,Green,20057,2022-12-28,False,,2022-10-04
VEH02068,CUS00577,DLR004,12038820562365289,2018,Chevrolet,Malibu,EX,Beige,46358,2023-05-20,False,,2020-12-20
VEH02069,CUS00566,DLR003,14066187514929163,2019,Hyundai,Sonata,LE,Green,59419,2022-05-24,False,,2022-12-25
VEH02070,CUS01118,DLR003,13695742335171747,2019,Ford,F-150,SE,Black,34007,2020-02-21,False,,2022-11-07
VEH02071,CUS00364,DLR002,19668754835061026,2019,Honda,Odyssey,LX,Blue,80215,2022-09-30,False,,2023-06-28
VEH02072,CUS00471,DLR001,10539458756463384,2019,Toyota,Tacoma,Sport,Silver,44524,2020-10-07,False,,2021-10-13
VEH02073,CUS01950,DLR002,13275061827330951,2022,Honda,Civic,LE,Black,61658,2023-10-04,False,,2022-06-20
VEH02074,CUS00705,DLR002,10099706777640895,2020,Honda,Accord,Limited,Beige,57144,2022-02-14,True,2023-11-08,2020-05-07
VEH02075,CUS01563,DLR005,18749978184298168,2019,BMW,5 Series,EX,Red,10500,2021-07-07,False,,2021-09-06
VEH02076,CUS00458,DLR005,15125415686651345,2022,BMW,5 Series,XLE,Brown,66975,2022-06-09,False,,2022-01-10
VEH02077,CUS01860,DLR004,16308525918083271,2019,Chevrolet,Silverado,SE,Red,113610,2022-04-25,False,,2021-09-26
VEH02078,CUS01388,DLR002,12331037600877863,2020,Honda,Pilot,Base,Green,102251,2021-05-05,False,,2023-09-12
VEH02079,CUS01724,DLR004,10135157856907989,2022,Chevrolet,Traverse,,Blue,97732,2022-02-26,False,,2023-06-12
VEH02080,CUS01033,DLR001,13355833790094593,2023,Toyota,Camry,Sport,Gold,89260,2020-07-22,False,,2022-06-20
VEH02081,CUS01813,DLR004,18468565660107830,2021,Chevrolet,Colorado,LE,Red,79023,2022-04-21,False,,2021-06-13
VEH02082,CUS00726,DLR001,14156396719994902,2022,Toyota,Tacoma,Base,Brown,18838,2022-07-01,False,,2023-07-25
VEH02083,CUS00959,DLR001,10740989690434082,2022,Toyota,Camry,SE,Silver,18158,2020-08-04,False,,2020-03-17
VEH02084,CUS00124,DLR001,14941743274473615,2019,Toyota,Camry,Limited,Blue,46998,2023-04-13,True,2023-11-24,2020-03-18
VEH02085,CUS00342,DLR003,18586808299063294,2022,Ford,Escape,Sport,Gray,83464,2022-09-11,True,2024-05-29,2022-06-18
VEH02086,CUS01543,DLR004,13423912393229333,2021,Chevrolet,Equinox,LX,Brown,73980,2022-11-20,False,,2023-06-18
VEH02087,CUS00654,DLR001,16710846967433939,2021,Toyota,Corolla,LE,Black,113533,2021-02-09,False,,2022-06-11
VEH02088,CUS00205,DLR001,13664860382989711,2021,Toyota,RAV4,Sport,Gray,112990,2019-10-22,False,,2020-11-11
VEH02089,CUS00585,DLR005,18148627037752419,2022,BMW,3 Series,LX,Brown,44022,2023-03-23,False,,2023-09-10
VEH02090,CUS00706,DLR002,18161030329546111,2019,Honda,Odyssey,LX,Brown,115349,2019-12-24,False,,2023-06-10
VEH02091,CUS01435,DLR001,15679296821035228,2020,Toyota,Highlander,EX,Green,79798,2019-10-26,False,,2023-01-07
VEH02092,CUS00182,DLR005,17611809635347925,2020,BMW,7 Series,LX,White,5979,2020-12-09,False,,2023-05-07
VEH02093,CUS00052,DLR005,18212072467571277,2022,BMW,3 Series,Base,Beige,118052,2023-07-07,False,,2021-09-11
VEH02094,CUS01449,DLR005,13952575473187787,2021,Nissan,Rogue,LE,Gold,9117,2020-07-24,True,2024-01-22,2019-12-05
VEH02095,CUS00285,DLR003,13372733722533363,2022,Ford,Explorer,Base,Black,107862,2019-04-23,False,,2023-11-27
VEH02096,CUS00840,DLR001,10956146765636274,2020,Toyota,Camry,Base,Red,70364,2020-06-19,True,2024-03-09,2022-10-15
VEH02097,CUS01366,DLR003,10778504318691965,2018,Kia,Optima,SE,Green,73640,2020-07-08,False,,2023-04-24
VEH02098,CUS01029,DLR004,12457556532512149,2018,Chevrolet,Silverado,LX,White,99444,2023-03-09,True,2024-04-12,2020-04-02
VEH02099,CUS00247,DLR002,18477788439499015,2020,Honda,Odyssey,LE,Green,6305,2019-10-31,False,,2022-03-13
VEH02100,CUS01445,DLR004,13046724757612778,2020,Chevrolet,Traverse,XLE,White,32328,2021-11-01,False,,2023-06-06
VEH02101,CUS00097,DLR001,12302016133810565,2020,Hyundai,Tucson,EX,Gold,75290,2021-04-24,False,,2021-03-06
VEH02102,CUS00465,DLR002,15217113731120308,2022,Honda,Civic,LE,Silver,8811,2022-07-04,False,,2020-08-31
VEH02103,CUS00219,DLR003,11985962008343007,2023,Ford,Bronco,EX,Black,19317,2021-06-02,False,,2023-08-04
VEH02104,CUS01026,DLR002,11529321921026686,2022,Honda,Pilot,LE,Gold,34372,2019-04-13,False,,2022-07-11
VEH02105,CUS01382,DLR001,10058863517106554,2020,Toyota,Corolla,Base,Red,20765,2021-02-26,False,,2023-10-01
VEH02106,CUS01300,DLR001,16135619905138630,2020,Hyundai,Sonata,LX,Black,74640,2022-10-14,False,,2020-09-27
VEH02107,CUS00279,DLR002,14802896069875965,2020,Hyundai,Tucson,,White,19387,2019-11-03,False,,2023-09-12
VEH02108,CUS00687,DLR005,15887410241370393,2021,BMW,7 Series,EX,Green,95369,2020-05-20,False,,2021-07-08
VEH02109,CUS00293,DLR005,16710842730519338,2021,BMW,5 Series,LE,Green,116833,2023-10-10,False,,2020-01-24
VEH02110,CUS00686,DLR004,17771780006389077,2022,Chevrolet,Silverado,LE,Silver,97647,2023-07-15,True,2024-06-08,2023-02-13
VEH02111,CUS00461,DLR005,12035586873838620,2021,BMW,5 Series,LX,Brown,10815,2022-09-16,False,,2021-12-23
VEH02112,CUS01481,DLR003,13539447238008276,2021,Ford,Edge,SE,Silver,118121,2019-08-09,False,,2022-11-19
VEH02113,CUS01502,DLR003,14761087162466385,2020,Ford,Edge,LX,Blue,46012,2022-08-31,False,,2023-11-13
VEH02114,CUS01637,DLR003,10398506034764008,2019,Ford,Explorer,Base,Gray,91316,2019-06-17,False,,2023-11-13
VEH02115,CUS00401,DLR005,19771284517449643,2021,BMW,X3,Base,Red,30965,2022-02-24,False,,2022-10-07
VEH02116,CUS00027,DLR004,17869942884918010,2022,Chevrolet,Silverado,LE,Silver,46625,2022-03-05,False,,2022-03-23
VEH02117,CUS00071,DLR005,17817797144438244,2022,BMW,3 Series,Base,Red,116655,2019-02-20,False,,2022-01-18
VEH02118,CUS01687,DLR002,13309069069427950,2019,Honda,Odyssey,EX,Black,118738,2022-07-27,False,,2021-05-10
VEH02119,CUS01812,DLR004,14140304449516920,2020,Chevrolet,Colorado,,Silver,100207,2021-11-04,True,2023-12-07,2020-10-01
VEH02120,CUS00424,DLR004,19242848045876839,2019,Chevrolet,Colorado,,Beige,62866,2023-06-20,False,,2020-07-01
VEH02121,CUS01753,DLR003,18174779064375465,2020,Kia,Sorento,Limited,Gray,34244,2022-06-25,True,2024-02-14,2021-12-12
VEH02122,CUS01060,DLR001,18395713245919842,2021,Toyota,Highlander,LX,Silver,109619,2019-05-07,False,,2022-11-27
VEH02123,CUS00370,DLR003,10727423472234929,2022,Ford,Escape,LE,Blue,102004,2022-05-31,False,,2023-01-06
VEH02124,CUS00626,DLR004,17567904263185127,2019,Nissan,Altima,Sport,Beige,10765,2023-07-18,False,,2021-02-21
VEH02125,CUS00531,DLR002,16079496756955158,2023,Honda,Accord,EX,Brown,22514,2019-10-24,True,2024-03-16,2021-10-12
VEH02126,CUS01528,DLR003,15270456032360715,2019,Ford,F-150,LX,Gold,116774,2021-10-29,False,,2021-12-13
VEH02127,CUS00378,DLR005,12488434536808607,2018,Nissan,Altima,Sport,White,14399,2023-08-20,False,,2022-04-13
VEH02128,CUS00367,DLR003,17674870597876303,2022,Ford,F-150,XLE,Brown,44862,2022-03-16,True,2024-02-13,2020-06-19
VEH02129,CUS01440,DLR001,14686062571652770,2022,Toyota,Tacoma,XLE,White,74247,2019-08-24,False,,2020-02-27
VEH02130,CUS00605,DLR002,18374955826828263,2019,Nissan,Altima,Base,Silver,98117,2023-04-09,False,,2022-07-27
VEH02131,CUS00501,DLR005,18517787346732992,2020,BMW,X3,LE,Green,6825,2022-12-29,False,,2021-10-19
VEH02132,CUS01616,DLR002,16360436225648965,2022,Honda,Pilot,Sport,White,52331,2019-12-30,False,,2021-02-16
VEH02133,CUS01863,DLR001,19442874244383177,2020,Toyota,Tacoma,LE,Green,61334,2020-08-27,True,2024-04-26,2022-11-07
VEH02134,CUS01111,DLR001,13771912642346733,2020,Toyota,RAV4,LE,Beige,75656,2022-08-29,False,,2023-10-11
VEH02135,CUS01656,DLR005,18903373879873743,2020,BMW,3 Series,XLE,Gold,88711,2023-09-06,False,,2022-07-07
VEH02136,CUS01683,DLR003,11685520718094226,2019,Ford,Edge,LX,Red,55135,2019-08-29,False,,2022-02-05
VEH02137,CUS01177,DLR002,13648503362726327,2019,Honda,Odyssey,,Brown,63848,2019-06-27,False,,2020-08-04
VEH02138,CUS01660,DLR005,19917710633252002,2021,BMW,3 Series,Base,Blue,90319,2021-01-06,False,,2022-09-29
VEH02139,CUS00018,DLR005,19097836706887826,2020,BMW,X3,XLE,Gold,65289,2019-11-28,False,,2022-10-12
VEH02140,CUS00071,DLR002,10587651269031131,2020,Honda,Odyssey,XLE,Red,90480,2021-04-12,True,2023-11-13,2021-09-24
VEH02141,CUS01768,DLR004,13369699044129144,2021,Nissan,Rogue,Base,Blue,9866,2021-09-25,False,,2022-07-26
VEH02142,CUS00281,DLR001,19058520479747732,2022,Toyota,Highlander,XLE,Brown,98141,2022-12-23,False,,2019-12-30
VEH02143,CUS01456,DLR001,19649467637345272,2021,Hyundai,Tucson,SE,Brown,106213,2022-09-29,False,,2021-11-01
VEH02144,CUS00841,DLR005,14631740545816173,2021,BMW,X5,EX,White,81124,2022-09-14,True,2024-01-09,2022-05-06
VEH02145,CUS01576,DLR002,10866931864025058,2019,Hyundai,Tucson,Sport,Green,29895,2021-02-07,False,,2023-03-09
VEH02146,CUS01331,DLR004,16112355008508364,2020,Chevrolet,Equinox,SE,Green,46783,2023-03-03,False,,2023-01-09
VEH02147,CUS00144,DLR005,19944351659371078,2020,BMW,X5,,White,45514,2021-08-16,True,2023-10-30,2022-10-07
VEH02148,CUS00674,DLR002,12694907971045695,2019,Honda,Civic,XLE,White,112214,2020-12-21,True,2024-03-09,2021-03-09
VEH02149,CUS01418,DLR004,19465417713986986,2019,Chevrolet,Colorado,Base,Green,97093,2019-04-06,True,2023-11-04,2022-08-07
VEH02150,CUS01844,DLR002,18248235256517821,2020,Honda,Accord,Sport,Silver,40467,2020-09-25,False,,2023-02-03
VEH02151,CUS01610,DLR002,11859438370692901,2022,Honda,Civic,XLE,Gray,74110,2019-09-18,False,,2023-07-06
VEH02152,CUS01784,DLR004,17674229435600564,2019,Chevrolet,Colorado,XLE,Brown,16744,2020-10-25,False,,2022-03-05
VEH02153,CUS01914,DLR002,19680978984899695,2021,Honda,Accord,Sport,Silver,58539,2019-04-21,True,2024-06-01,2023-06-11
VEH02154,CUS01789,DLR005,15399280452659987,2020,Nissan,Altima,Limited,Gold,46632,2020-03-25,True,2024-01-08,2021-12-18
VEH02155,CUS01161,DLR003,16176282580461568,2018,Kia,Optima,XLE,Gold,78908,2021-06-13,False,,2021-07-18
VEH02156,CUS00673,DLR005,12676808907531365,2022,BMW,X5,LE,Gray,8817,2022-02-27,False,,2020-04-08
VEH02157,CUS01017,DLR004,14694091298087152,2019,Chevrolet,Colorado,Sport,Silver,16228,2020-10-06,False,,2020-12-26
VEH02158,CUS01592,DLR001,14610259601201076,2021,Toyota,Tacoma,LX,Silver,108670,2022-02-09,False,,2023-05-01
VEH02159,CUS00851,DLR001,19236243372576744,2021,Toyota,Corolla,LE,Brown,84018,2021-06-11,False,,2021-01-01
VEH02160,CUS01662,DLR004,18563713010402460,2018,Chevrolet,Silverado,EX,Blue,5940,2023-06-13,False,,2020-01-29
VEH02161,CUS01403,DLR003,19250789865802022,2018,Kia,Optima,Limited,Green,106370,2021-01-05,True,2024-01-31,2023-10-06
VEH02162,CUS00419,DLR001,11900053885053879,2021,Toyota,RAV4,Limited,Gray,60063,2019-12-02,False,,2021-11-26
VEH02163,CUS01842,DLR002,10950394384705015,2020,Honda,Odyssey,Base,Silver,62273,2021-12-13,False,,2022-02-13
VEH02164,CUS01693,DLR005,19255359143241183,2020,BMW,7 Series,XLE,Green,93116,2019-09-22,False,,2021-05-24
VEH02165,CUS01200,DLR002,14146626369219422,2022,Honda,Civic,Sport,Gray,109081,2022-02-15,True,2024-05-18,2022-01-07
VEH02166,CUS00389,DLR002,17831750846394559,2022,Honda,CR-V,Base,White,103561,2023-09-18,False,,2021-10-20
VEH02167,CUS00455,DLR002,14976035067399731,2019,Honda,Accord,EX,Blue,87505,2021-12-19,False,,2023-04-22
VEH02168,CUS01679,DLR005,15067262107219727,2022,BMW,3 Series,Sport,White,36074,2020-02-29,False,,2021-01-09
VEH02169,CUS00036,DLR003,10307351843047159,2022,Ford,F-150,LX,Beige,108120,2022-08-01,False,,2023-04-12
VEH02170,CUS00968,DLR003,18820579101519383,2019,Ford,Explorer,SE,White,28100,2020-04-12,True,2024-04-05,2020-11-06
VEH02171,CUS01239,DLR004,12433447601689862,2022,Chevrolet,Silverado,LE,Brown,109482,2021-12-15,False,,2023-05-27
VEH02172,CUS00466,DLR004,17727472070505119,2020,Chevrolet,Equinox,,Red,45122,2020-07-19,False,,2022-05-26
VEH02173,CUS01730,DLR001,16144719633131775,2021,Toyota,Corolla,,Silver,106032,2022-02-12,True,2024-03-15,2020-11-12
VEH02174,CUS01045,DLR005,12061507168008452,2022,BMW,7 Series,Sport,Gold,102057,2020-01-11,False,,2022-10-03
VEH02175,CUS00132,DLR004,19606130749637222,2022,Chevrolet,Equinox,EX,Beige,103183,2021-04-20,False,,2023-11-17
VEH02176,CUS00641,DLR005,14134641583642891,2020,BMW,X3,Base,Beige,66800,2021-04-23,False,,2020-01-21
VEH02177,CUS00796,DLR004,17754177193611640,2018,Hyundai,Sonata,,Gold,27031,2020-10-08,False,,2023-03-26
VEH02178,CUS00446,DLR004,12394880989662101,2019,Chevrolet,Traverse,,Black,8339,2020-08-04,False,,2023-03-06
VEH02179,CUS01881,DLR003,12577867602805741,2019,Ford,Edge,LE,Green,72942,2020-07-27,False,,2023-04-07
VEH02180,CUS00722,DLR003,11666732965573407,2021,Ford,Escape,Sport,Gold,39149,2021-12-01,True,2024-04-06,2023-09-13
VEH02181,CUS01004,DLR005,14126916878960249,2022,BMW,X5,SE,Gold,77960,2020-06-14,False,,2023-07-01
VEH02182,CUS01071,DLR002,16302629426185980,2020,Honda,Odyssey,,White,96229,2022-02-28,False,,2022-07-14
VEH02183,CUS00442,DLR005,18945343261214657,2019,BMW,3 Series,Base,Gray,109875,2020-12-24,False,,2023-10-07
VEH02184,CUS01136,DLR001,11128127032232713,2020,Nissan,Altima,LE,Silver,83216,2021-09-24,False,,2022-02-23
VEH02185,CUS00708,DLR002,10119035216094787,2021,Honda,Accord,Sport,White,14160,2022-03-12,False,,2022-09-11
VEH02186,CUS00021,DLR005,13092882579348461,2022,BMW,X3,EX,Gray,46642,2019-07-21,False,,2021-01-17
VEH02187,CUS00817,DLR003,11450416404904194,2019,Ford,Escape,Base,Beige,10800,2021-07-24,True,2024-02-28,2023-08-25
VEH02188,CUS01168,DLR004,13393323267786639,2019,Chevrolet,Equinox,,White,45539,2020-07-23,True,2023-11-06,2022-09-29
VEH02189,CUS00235,DLR003,19282178979312174,2022,Ford,Bronco,Limited,Beige,117541,2023-03-20,False,,2020-06-23
VEH02190,CUS01559,DLR004,17749017425100839,2022,Chevrolet,Traverse,Sport,Gray,9415,2023-05-26,False,,2021-08-26
VEH02191,CUS01322,DLR004,14416486804812709,2019,Chevrolet,Colorado,,Beige,94688,2019-02-03,True,2024-02-22,2019-12-31
VEH02192,CUS00620,DLR002,16019300301275730,2019,Honda,CR-V,Base,Beige,79632,2022-09-26,True,2024-03-07,2023-11-28
VEH02193,CUS01185,DLR001,15925471129804584,2020,Kia,Sorento,EX,Brown,63881,2020-04-22,False,,2023-08-21
VEH02194,CUS00608,DLR002,18057754330872158,2022,Honda,CR-V,,Black,55406,2021-01-17,False,,2021-07-11
VEH02195,CUS01296,DLR002,17555258010425012,2019,Honda,Odyssey,Base,White,65495,2021-05-13,False,,2022-08-22
VEH02196,CUS00308,DLR001,10500453215494599,2023,Toyota,RAV4,Sport,Black,50469,2022-08-14,False,,2021-12-16
VEH02197,CUS01222,DLR001,19798847294228162,2020,Kia,Sorento,Base,Blue,76147,2022-10-27,False,,2020-04-09
VEH02198,CUS00111,DLR005,10186086234958050,2021,BMW,7 Series,Limited,Blue,100981,2022-07-29,False,,2022-12-08
VEH02199,CUS00034,DLR005,16441659079968006,2019,BMW,X3,XLE,Brown,90271,2020-09-05,False,,2020-05-02
VEH02200,CUS00509,DLR002,16143559851115111,2019,Honda,Odyssey,EX,Black,108719,2021-07-11,False,,2021-03-13
VEH02201,CUS00349,DLR003,14651390271072248,2022,Ford,Bronco,,Black,40289,2021-05-31,False,,2020-09-19
VEH02202,CUS00982,DLR001,18454363002200843,2022,Toyota,RAV4,,Blue,19621,2020-06-22,True,2023-10-10,2021-01-23
