CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,CAMPAIGN_ID,CALL_DATETIME,CALL_DATE,DURATION_SECONDS,DISPOSITION,DIRECTION,CALL_TYPE,RECORDING_URL,CREATED_AT
CALL011586,DLR005,AGT026,CUS01700,CMP025,2024-01-12 15:57:25,2024-01-12,348,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/12/CALL011586.mp3,2024-01-12 15:57:25
CALL011587,DLR001,AGT001,CUS01040,CMP001,2024-01-21 15:43:55,2024-01-21,336,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/21/CALL011587.mp3,2024-01-21 15:43:55
CALL011588,DLR005,AGT030,CUS00030,CMP022,2024-01-12 08:03:57,2024-01-12,138,voicemail,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/12/CALL011588.mp3,2024-01-12 08:03:57
CALL011589,DLR001,AGT003,CUS00413,CMP002,2024-01-08 14:44:06,2024-01-08,230,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/08/CALL011589.mp3,2024-01-08 14:44:06
CALL011590,DLR001,AGT004,CUS00578,CMP004,2024-01-12 11:49:04,2024-01-12,225,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/12/CALL011590.mp3,2024-01-12 11:49:04
CALL011591,DLR005,AGT028,CUS00544,CMP023,2024-01-14 15:55:44,2024-01-14,227,information_provided,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/14/CALL011591.mp3,2024-01-14 15:55:44
CALL011592,DLR004,AGT019,CUS00489,CMP017,2024-01-02 15:53:06,2024-01-02,183,information_provided,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/02/CALL011592.mp3,2024-01-02 15:53:06
CALL011593,DLR003,AGT015,CUS01537,CMP013,2024-01-21 15:43:13,2024-01-21,233,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR003/2024/01/21/CALL011593.mp3,2024-01-21 15:43:13
CALL011594,DLR002,AGT011,CUS00518,CMP010,2024-01-25 13:31:53,2024-01-25,172,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/25/CALL011594.mp3,2024-01-25 13:31:53
CALL011595,DLR005,AGT028,CUS01591,CMP024,2024-01-04 11:33:46,2024-01-04,236,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/04/CALL011595.mp3,2024-01-04 11:33:46
CALL011596,DLR005,AGT029,CUS01270,CMP022,2024-01-07 14:04:28,2024-01-07,222,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/07/CALL011596.mp3,2024-01-07 14:04:28
CALL011597,DLR003,AGT013,CUS01870,CMP015,2024-01-20 11:58:59,2024-01-20,149,voicemail,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/20/CALL011597.mp3,2024-01-20 11:58:59
CALL011598,DLR001,AGT006,CUS00608,CMP005,2024-01-17 11:24:56,2024-01-17,90,no_answer,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/17/CALL011598.mp3,2024-01-17 11:24:56
CALL011599,DLR004,AGT019,CUS00417,CMP016,2024-01-03 11:23:26,2024-01-03,191,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/03/CALL011599.mp3,2024-01-03 11:23:26
CALL011600,DLR004,AGT021,CUS01304,CMP018,2024-01-23 10:30:54,2024-01-23,278,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/23/CALL011600.mp3,2024-01-23 10:30:54
CALL011601,DLR002,AGT008,CUS00912,CMP010,2024-01-17 09:05:33,2024-01-17,124,information_provided,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/17/CALL011601.mp3,2024-01-17 09:05:33
CALL011602,DLR002,AGT010,CUS00741,CMP009,2024-01-22 14:04:50,2024-01-22,247,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/22/CALL011602.mp3,2024-01-22 14:04:50
CALL011603,DLR004,AGT020,CUS01909,CMP019,2024-01-14 10:25:56,2024-01-14,204,no_answer,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/14/CALL011603.mp3,2024-01-14 10:25:56
CALL011604,DLR004,AGT024,CUS01628,CMP018,2024-01-25 11:40:41,2024-01-25,204,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/25/CALL011604.mp3,2024-01-25 11:40:41
CALL011605,DLR002,AGT009,CUS00678,CMP009,2024-01-08 10:27:01,2024-01-08,164,information_provided,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/08/CALL011605.mp3,2024-01-08 10:27:01
CALL011606,DLR005,AGT026,CUS00130,CMP025,2024-01-03 08:34:36,2024-01-03,313,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/03/CALL011606.mp3,2024-01-03 08:34:36
CALL011607,DLR002,AGT007,CUS01097,CMP006,2024-01-15 14:04:03,2024-01-15,140,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/15/CALL011607.mp3,2024-01-15 14:04:03
CALL011608,DLR002,AGT008,CUS00771,CMP008,2024-01-11 19:27:36,2024-01-11,180,voicemail,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/11/CALL011608.mp3,2024-01-11 19:27:36
CALL011609,DLR005,AGT029,CUS00760,CMP025,2024-01-15 10:59:25,2024-01-15,172,information_provided,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/15/CALL011609.mp3,2024-01-15 10:59:25
CALL011610,DLR005,AGT025,CUS00986,CMP023,2024-01-01 13:19:01,2024-01-01,139,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/01/CALL011610.mp3,2024-01-01 13:19:01
CALL011611,DLR005,AGT025,CUS01654,CMP024,2024-01-24 15:37:56,2024-01-24,194,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/24/CALL011611.mp3,2024-01-24 15:37:56
CALL011612,DLR004,AGT019,CUS00857,CMP019,2024-01-07 11:51:22,2024-01-07,199,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/07/CALL011612.mp3,2024-01-07 11:51:22
CALL011613,DLR003,AGT018,CUS01612,CMP015,2024-01-08 15:21:26,2024-01-08,263,do_not_call,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/08/CALL011613.mp3,2024-01-08 15:21:26
CALL011614,DLR004,AGT019,CUS00031,CMP020,2024-01-06 14:45:31,2024-01-06,202,voicemail,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/06/CALL011614.mp3,2024-01-06 14:45:31
CALL011615,DLR004,AGT020,CUS00419,CMP017,2024-01-20 15:31:03,2024-01-20,162,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/20/CALL011615.mp3,2024-01-20 15:31:03
CALL011616,DLR002,AGT011,CUS00780,CMP009,2024-01-10 10:09:04,2024-01-10,150,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/10/CALL011616.mp3,2024-01-10 10:09:04
CALL011617,DLR003,AGT017,CUS01469,CMP013,2024-01-19 13:33:23,2024-01-19,171,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/19/CALL011617.mp3,2024-01-19 13:33:23
CALL011618,DLR005,AGT028,CUS00258,CMP022,2024-01-04 15:34:38,2024-01-04,227,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/04/CALL011618.mp3,2024-01-04 15:34:38
CALL011619,DLR004,AGT024,CUS01203,CMP016,2024-01-17 09:48:58,2024-01-17,192,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/17/CALL011619.mp3,2024-01-17 09:48:58
CALL011620,DLR003,AGT015,CUS01292,CMP015,2024-01-02 16:19:58,2024-01-02,250,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/02/CALL011620.mp3,2024-01-02 16:19:58
CALL011621,DLR004,AGT021,CUS01041,CMP020,2024-01-06 16:00:47,2024-01-06,344,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/06/CALL011621.mp3,2024-01-06 16:00:47
CALL011622,DLR005,AGT027,CUS00204,CMP022,2024-01-21 10:09:21,2024-01-21,126,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/21/CALL011622.mp3,2024-01-21 10:09:21
CALL011623,DLR001,AGT002,CUS00785,CMP003,2024-01-20 11:14:57,2024-01-20,137,voicemail,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/20/CALL011623.mp3,2024-01-20 11:14:57
CALL011624,DLR001,AGT001,CUS01697,CMP002,2024-01-11 09:50:03,2024-01-11,205,information_provided,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/11/CALL011624.mp3,2024-01-11 09:50:03
CALL011625,DLR005,AGT029,CUS00552,CMP024,2024-01-12 10:40:20,2024-01-12,154,information_provided,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/12/CALL011625.mp3,2024-01-12 10:40:20
CALL011626,DLR002,AGT011,CUS00384,CMP006,2024-01-16 09:10:34,2024-01-16,161,voicemail,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/16/CALL011626.mp3,2024-01-16 09:10:34
CALL011627,DLR001,AGT006,CUS01805,CMP002,2024-01-12 11:08:58,2024-01-12,128,voicemail,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/12/CALL011627.mp3,2024-01-12 11:08:58
CALL011628,DLR004,AGT019,CUS00367,CMP016,2024-01-16 15:38:06,2024-01-16,212,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/16/CALL011628.mp3,2024-01-16 15:38:06
CALL011629,DLR005,AGT027,CUS00529,CMP024,2024-01-27 13:37:47,2024-01-27,98,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/27/CALL011629.mp3,2024-01-27 13:37:47
CALL011630,DLR001,AGT003,CUS01564,CMP005,2024-01-28 15:23:23,2024-01-28,163,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/28/CALL011630.mp3,2024-01-28 15:23:23
CALL011631,DLR001,AGT004,CUS01128,CMP004,2024-01-12 19:19:42,2024-01-12,247,no_answer,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/12/CALL011631.mp3,2024-01-12 19:19:42
CALL011632,DLR005,AGT028,CUS01141,CMP022,2024-01-11 13:50:30,2024-01-11,219,voicemail,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/11/CALL011632.mp3,2024-01-11 13:50:30
CALL011633,DLR003,AGT018,CUS00746,CMP014,2024-01-10 07:08:16,2024-01-10,316,no_answer,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/10/CALL011633.mp3,2024-01-10 07:08:16
CALL011634,DLR003,AGT017,CUS01202,CMP015,2024-01-03 14:15:51,2024-01-03,205,wrong_number,outbound,no_answer,s3://bdc-recordings/DLR003/2024/01/03/CALL011634.mp3,2024-01-03 14:15:51
CALL011635,DLR002,AGT010,CUS01781,CMP010,2024-01-04 10:05:11,2024-01-04,217,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/04/CALL011635.mp3,2024-01-04 10:05:11
CALL011636,DLR004,AGT021,CUS01685,CMP020,2024-01-27 14:15:57,2024-01-27,205,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/27/CALL011636.mp3,2024-01-27 14:15:57
CALL011637,DLR005,AGT028,CUS01526,CMP025,2024-01-06 09:48:34,2024-01-06,233,no_answer,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/06/CALL011637.mp3,2024-01-06 09:48:34
CALL011638,DLR001,AGT004,CUS00724,CMP002,2024-01-25 11:08:28,2024-01-25,353,information_provided,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/25/CALL011638.mp3,2024-01-25 11:08:28
CALL011639,DLR001,AGT004,CUS00936,CMP004,2024-01-07 11:01:11,2024-01-07,327,voicemail,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/07/CALL011639.mp3,2024-01-07 11:01:11
CALL011640,DLR001,AGT006,CUS01061,CMP003,2024-01-28 14:34:30,2024-01-28,84,callback_requested,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/28/CALL011640.mp3,2024-01-28 14:34:30
CALL011641,DLR001,AGT001,CUS01621,CMP005,2024-01-27 16:47:44,2024-01-27,350,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/27/CALL011641.mp3,2024-01-27 16:47:44
CALL011642,DLR002,AGT007,CUS01869,CMP007,2024-01-10 09:16:11,2024-01-10,189,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/10/CALL011642.mp3,2024-01-10 09:16:11
CALL011643,DLR005,AGT029,CUS01934,CMP023,2024-01-14 14:14:27,2024-01-14,128,information_provided,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/14/CALL011643.mp3,2024-01-14 14:14:27
CALL011644,DLR005,AGT027,CUS01077,CMP025,2024-01-21 14:40:39,2024-01-21,75,no_answer,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/21/CALL011644.mp3,2024-01-21 14:40:39
CALL011645,DLR004,AGT021,CUS01697,CMP018,2024-01-23 09:09:54,2024-01-23,215,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/23/CALL011645.mp3,2024-01-23 09:09:54
CALL011646,DLR002,AGT009,CUS01303,CMP009,2024-01-06 18:08:15,2024-01-06,172,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/06/CALL011646.mp3,2024-01-06 18:08:15
CALL011647,DLR005,AGT027,CUS00746,CMP025,2024-01-04 14:41:05,2024-01-04,84,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/04/CALL011647.mp3,2024-01-04 14:41:05
CALL011648,DLR002,AGT008,CUS00990,CMP007,2024-01-22 09:27:40,2024-01-22,135,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/22/CALL011648.mp3,2024-01-22 09:27:40
CALL011649,DLR002,AGT007,CUS00364,CMP007,2024-01-29 17:29:21,2024-01-29,232,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/29/CALL011649.mp3,2024-01-29 17:29:21
CALL011650,DLR005,AGT028,CUS01360,CMP021,2024-01-19 10:28:56,2024-01-19,232,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/19/CALL011650.mp3,2024-01-19 10:28:56
CALL011651,DLR004,AGT023,CUS01610,CMP018,2024-01-22 13:26:09,2024-01-22,319,do_not_call,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/22/CALL011651.mp3,2024-01-22 13:26:09
CALL011652,DLR002,AGT010,CUS01455,CMP006,2024-01-07 16:21:26,2024-01-07,336,no_answer,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/07/CALL011652.mp3,2024-01-07 16:21:26
CALL011653,DLR005,AGT028,CUS01127,CMP022,2024-01-15 15:42:14,2024-01-15,231,information_provided,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/15/CALL011653.mp3,2024-01-15 15:42:14
CALL011654,DLR004,AGT023,CUS00712,CMP017,2024-01-05 15:53:47,2024-01-05,347,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/05/CALL011654.mp3,2024-01-05 15:53:47
CALL011655,DLR002,AGT007,CUS00350,CMP009,2024-01-11 17:37:32,2024-01-11,195,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/11/CALL011655.mp3,2024-01-11 17:37:32
CALL011656,DLR003,AGT017,CUS01846,CMP014,2024-01-17 16:01:21,2024-01-17,146,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/17/CALL011656.mp3,2024-01-17 16:01:21
CALL011657,DLR003,AGT016,CUS01869,CMP011,2024-01-28 14:26:46,2024-01-28,165,voicemail,outbound,no_answer,s3://bdc-recordings/DLR003/2024/01/28/CALL011657.mp3,2024-01-28 14:26:46
CALL011658,DLR005,AGT029,CUS00159,CMP024,2024-01-24 18:29:27,2024-01-24,136,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/24/CALL011658.mp3,2024-01-24 18:29:27
CALL011659,DLR002,AGT012,CUS00114,CMP010,2024-01-18 16:26:44,2024-01-18,78,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/18/CALL011659.mp3,2024-01-18 16:26:44
CALL011660,DLR001,AGT001,CUS01136,CMP002,2024-01-10 10:10:08,2024-01-10,305,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/10/CALL011660.mp3,2024-01-10 10:10:08
CALL011661,DLR002,AGT008,CUS01872,CMP007,2024-01-21 10:46:52,2024-01-21,153,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/21/CALL011661.mp3,2024-01-21 10:46:52
CALL011662,DLR004,AGT023,CUS00293,CMP019,2024-01-25 16:43:31,2024-01-25,311,no_answer,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/25/CALL011662.mp3,2024-01-25 16:43:31
CALL011663,DLR004,AGT022,CUS00414,CMP019,2024-01-21 14:30:08,2024-01-21,130,information_provided,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/21/CALL011663.mp3,2024-01-21 14:30:08
CALL011664,DLR002,AGT008,CUS01244,CMP010,2024-01-24 14:52:56,2024-01-24,198,no_answer,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/24/CALL011664.mp3,2024-01-24 14:52:56
CALL011665,DLR004,AGT023,CUS00482,CMP017,2024-01-26 18:40:45,2024-01-26,281,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/26/CALL011665.mp3,2024-01-26 18:40:45
CALL011666,DLR003,AGT013,CUS01985,CMP015,2024-01-17 14:14:46,2024-01-17,93,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/17/CALL011666.mp3,2024-01-17 14:14:46
CALL011667,DLR004,AGT024,CUS00746,CMP017,2024-01-02 11:58:09,2024-01-02,145,no_answer,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/02/CALL011667.mp3,2024-01-02 11:58:09
CALL011668,DLR001,AGT006,CUS01280,CMP004,2024-01-02 08:22:34,2024-01-02,79,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/02/CALL011668.mp3,2024-01-02 08:22:34
CALL011669,DLR004,AGT022,CUS00101,CMP017,2024-01-25 09:56:40,2024-01-25,166,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/25/CALL011669.mp3,2024-01-25 09:56:40
CALL011670,DLR001,AGT005,CUS01133,CMP001,2024-01-13 07:52:41,2024-01-13,110,do_not_call,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/13/CALL011670.mp3,2024-01-13 07:52:41
CALL011671,DLR005,AGT025,CUS00111,CMP025,2024-01-17 17:59:43,2024-01-17,213,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/17/CALL011671.mp3,2024-01-17 17:59:43
CALL011672,DLR001,AGT006,CUS00447,CMP001,2024-01-26 11:59:52,2024-01-26,77,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/26/CALL011672.mp3,2024-01-26 11:59:52
CALL011673,DLR004,AGT021,CUS00305,CMP020,2024-01-26 09:45:16,2024-01-26,199,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/26/CALL011673.mp3,2024-01-26 09:45:16
CALL011674,DLR005,AGT026,CUS01255,CMP022,2024-01-19 10:05:48,2024-01-19,358,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/19/CALL011674.mp3,2024-01-19 10:05:48
CALL011675,DLR002,AGT010,CUS01034,CMP007,2024-01-14 11:07:16,2024-01-14,327,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/14/CALL011675.mp3,2024-01-14 11:07:16
CALL011676,DLR004,AGT021,CUS01753,CMP018,2024-01-25 09:57:51,2024-01-25,349,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/25/CALL011676.mp3,2024-01-25 09:57:51
CALL011677,DLR001,AGT001,CUS01601,CMP005,2024-01-23 16:18:40,2024-01-23,221,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/23/CALL011677.mp3,2024-01-23 16:18:40
CALL011678,DLR003,AGT013,CUS01661,CMP012,2024-01-06 09:26:57,2024-01-06,82,no_answer,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/06/CALL011678.mp3,2024-01-06 09:26:57
CALL011679,DLR005,AGT026,CUS01026,CMP025,2024-01-16 10:54:31,2024-01-16,194,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/16/CALL011679.mp3,2024-01-16 10:54:31
CALL011680,DLR002,AGT009,CUS01492,CMP006,2024-01-21 15:15:29,2024-01-21,220,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/21/CALL011680.mp3,2024-01-21 15:15:29
CALL011681,DLR001,AGT004,CUS01999,CMP003,2024-01-22 11:04:07,2024-01-22,339,information_provided,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/22/CALL011681.mp3,2024-01-22 11:04:07
CALL011682,DLR004,AGT022,CUS01495,CMP017,2024-01-20 11:07:21,2024-01-20,124,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/20/CALL011682.mp3,2024-01-20 11:07:21
CALL011683,DLR005,AGT029,CUS01797,CMP021,2024-01-07 11:04:15,2024-01-07,230,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/07/CALL011683.mp3,2024-01-07 11:04:15
CALL011684,DLR002,AGT007,CUS01834,CMP006,2024-01-30 15:40:17,2024-01-30,202,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/30/CALL011684.mp3,2024-01-30 15:40:17
CALL011685,DLR003,AGT016,CUS01765,CMP013,2024-01-07 19:52:20,2024-01-07,141,information_provided,outbound,no_answer,s3://bdc-recordings/DLR003/2024/01/07/CALL011685.mp3,2024-01-07 19:52:20
CALL011686,DLR002,AGT010,CUS02000,CMP006,2024-01-02 09:06:05,2024-01-02,336,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/02/CALL011686.mp3,2024-01-02 09:06:05
CALL011687,DLR005,AGT028,CUS01551,CMP024,2024-01-09 08:04:00,2024-01-09,232,information_provided,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/09/CALL011687.mp3,2024-01-09 08:04:00
CALL011688,DLR001,AGT002,CUS01463,CMP003,2024-01-04 16:24:34,2024-01-04,82,information_provided,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/04/CALL011688.mp3,2024-01-04 16:24:34
CALL011689,DLR001,AGT001,CUS01978,CMP005,2024-01-21 17:25:33,2024-01-21,320,callback_requested,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/21/CALL011689.mp3,2024-01-21 17:25:33
CALL011690,DLR002,AGT008,CUS01185,CMP007,2024-01-25 15:59:03,2024-01-25,161,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/25/CALL011690.mp3,2024-01-25 15:59:03
CALL011691,DLR004,AGT021,CUS00150,CMP017,2024-01-04 09:44:45,2024-01-04,186,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/04/CALL011691.mp3,2024-01-04 09:44:45
CALL011692,DLR003,AGT013,CUS00124,CMP015,2024-01-10 10:30:28,2024-01-10,100,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/10/CALL011692.mp3,2024-01-10 10:30:28
CALL011693,DLR003,AGT015,CUS00758,CMP014,2024-01-05 15:53:50,2024-01-05,257,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/05/CALL011693.mp3,2024-01-05 15:53:50
CALL011694,DLR004,AGT024,CUS00996,CMP016,2024-01-25 17:07:36,2024-01-25,212,voicemail,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/25/CALL011694.mp3,2024-01-25 17:07:36
CALL011695,DLR002,AGT009,CUS00474,CMP009,2024-01-18 15:52:03,2024-01-18,151,no_answer,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/18/CALL011695.mp3,2024-01-18 15:52:03
CALL011696,DLR003,AGT018,CUS00697,CMP015,2024-01-08 11:26:20,2024-01-08,240,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/08/CALL011696.mp3,2024-01-08 11:26:20
CALL011697,DLR001,AGT001,CUS01174,CMP004,2024-01-15 10:05:38,2024-01-15,207,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/15/CALL011697.mp3,2024-01-15 10:05:38
CALL011698,DLR001,AGT004,CUS00410,CMP001,2024-01-25 10:57:30,2024-01-25,277,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/25/CALL011698.mp3,2024-01-25 10:57:30
CALL011699,DLR002,AGT012,CUS01057,CMP008,2024-01-21 13:20:09,2024-01-21,76,no_answer,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/21/CALL011699.mp3,2024-01-21 13:20:09
CALL011700,DLR001,AGT005,CUS01960,CMP001,2024-01-08 16:56:11,2024-01-08,106,information_provided,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/08/CALL011700.mp3,2024-01-08 16:56:11
CALL011701,DLR004,AGT020,CUS01466,CMP016,2024-01-29 11:49:45,2024-01-29,203,complaint,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/29/CALL011701.mp3,2024-01-29 11:49:45
CALL011702,DLR001,AGT004,CUS01462,CMP004,2024-01-18 16:44:15,2024-01-18,345,do_not_call,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/18/CALL011702.mp3,2024-01-18 16:44:15
CALL011703,DLR002,AGT008,CUS00967,CMP008,2024-01-08 10:31:08,2024-01-08,151,callback_requested,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/08/CALL011703.mp3,2024-01-08 10:31:08
CALL011704,DLR004,AGT023,CUS01130,CMP016,2024-01-08 13:49:12,2024-01-08,358,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/08/CALL011704.mp3,2024-01-08 13:49:12
CALL011705,DLR003,AGT016,CUS01452,CMP014,2024-01-01 10:30:04,2024-01-01,155,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/01/CALL011705.mp3,2024-01-01 10:30:04
CALL011706,DLR001,AGT001,CUS01346,CMP001,2024-01-07 08:32:15,2024-01-07,359,no_answer,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/07/CALL011706.mp3,2024-01-07 08:32:15
CALL011707,DLR002,AGT012,CUS00193,CMP010,2024-01-23 09:40:13,2024-01-23,112,voicemail,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/23/CALL011707.mp3,2024-01-23 09:40:13
CALL011708,DLR004,AGT019,CUS00580,CMP018,2024-01-15 17:18:52,2024-01-15,216,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/15/CALL011708.mp3,2024-01-15 17:18:52
CALL011709,DLR005,AGT027,CUS01566,CMP024,2024-01-06 07:46:44,2024-01-06,120,no_answer,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/06/CALL011709.mp3,2024-01-06 07:46:44
CALL011710,DLR001,AGT002,CUS00287,CMP005,2024-01-23 14:43:02,2024-01-23,144,no_answer,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/23/CALL011710.mp3,2024-01-23 14:43:02
CALL011711,DLR001,AGT006,CUS00505,CMP003,2024-01-24 09:06:45,2024-01-24,136,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/24/CALL011711.mp3,2024-01-24 09:06:45
