APPOINTMENT_ID,CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,APPOINTMENT_DATETIME,APPOINTMENT_DATE,APPOINTMENT_TYPE,STATUS,DURATION_MINUTES,NOTES,CREATED_AT
APT04190,CALL013403,DLR005,AGT026,CUS01985,2024-01-25 00:34:26,2024-01-25,brake_service,showed,90,,2024-01-10 15:34:26
APT04191,CALL013404,DLR005,AGT027,CUS00137,2024-01-12 19:16:38,2024-01-12,tire_rotation,scheduled,120,,2024-01-01 11:16:38
APT04192,CALL013413,DLR005,AGT026,CUS00951,2024-01-19 09:54:20,2024-01-19,sales_consultation,confirmed,30,,2024-01-12 16:54:20
APT04193,CALL013417,DLR001,AGT002,CUS00647,2024-01-09 09:19:19,2024-01-09,oil_change,showed,90,,2024-01-04 17:19:19
APT04194,CALL013420,DLR003,AGT018,CUS00668,2024-01-24 01:43:35,2024-01-24,oil_change,confirmed,60,,2024-01-09 16:43:35
APT04195,CALL013423,DLR005,AGT030,CUS00424,2024-01-26 01:19:52,2024-01-26,oil_change,confirmed,90,,2024-01-16 16:19:52
APT04196,CALL013427,DLR003,AGT016,CUS01720,2024-01-23 19:45:02,2024-01-23,transmission_service,confirmed,120,,2024-01-10 10:45:02
APT04197,CALL013430,DLR002,AGT010,CUS00650,2024-01-26 02:32:43,2024-01-26,transmission_service,showed,90,,2024-01-23 15:32:43
APT04198,CALL013435,DLR002,AGT010,CUS00497,2024-01-15 19:31:21,2024-01-15,tire_rotation,scheduled,60,,2024-01-11 08:31:21
APT04199,CALL013443,DLR001,AGT005,CUS00158,2024-01-17 04:38:23,2024-01-17,oil_change,no_show,90,,2024-01-09 16:38:23
APT04200,CALL013456,DLR002,AGT010,CUS01062,2024-01-10 07:10:32,2024-01-10,lease_return,showed,30,,2024-01-03 16:10:32
APT04201,CALL013459,DLR002,AGT008,CUS00643,2024-02-06 23:28:46,2024-02-06,tire_rotation,showed,45,,2024-01-24 13:28:46
APT04202,CALL013470,DLR003,AGT016,CUS01204,2024-02-02 19:41:43,2024-02-02,transmission_service,confirmed,45,,2024-01-23 11:41:43
APT04203,CALL013481,DLR003,AGT013,CUS00513,2024-01-14 02:00:49,2024-01-14,brake_service,showed,90,,2024-01-06 10:00:49
APT04204,CALL013487,DLR005,AGT027,CUS00325,2024-01-26 03:38:41,2024-01-26,brake_service,confirmed,120,,2024-01-18 16:38:41
APT04205,CALL013488,DLR002,AGT008,CUS01399,2024-02-08 04:58:41,2024-02-08,sales_consultation,showed,120,,2024-01-29 14:58:41
APT04206,CALL013493,DLR003,AGT014,CUS00822,2024-01-25 02:15:54,2024-01-25,sales_consultation,confirmed,90,,2024-01-12 09:15:54
APT04207,CALL013497,DLR003,AGT015,CUS01336,2024-01-11 02:32:50,2024-01-11,recall_repair,showed,120,,2024-01-04 10:32:50
APT04208,CALL013504,DLR004,AGT023,CUS01165,2024-01-13 19:02:00,2024-01-13,sales_consultation,no_show,45,,2024-01-11 07:02:00
APT04209,CALL013506,DLR004,AGT020,CUS01500,2024-01-18 05:57:22,2024-01-18,lease_return,scheduled,60,,2024-01-15 19:57:22
APT04210,CALL013508,DLR003,AGT018,CUS00008,2024-02-02 08:01:36,2024-02-02,tire_rotation,confirmed,60,,2024-01-25 15:01:36
APT04211,CALL013511,DLR005,AGT027,CUS00173,2024-01-15 03:18:35,2024-01-15,lease_return,showed,60,,2024-01-09 11:18:35
APT04212,CALL013512,DLR002,AGT010,CUS01580,2024-01-10 17:37:42,2024-01-10,lease_return,no_show,30,,2024-01-02 08:37:42
APT04213,CALL013522,DLR002,AGT011,CUS01029,2024-01-30 17:03:43,2024-01-30,lease_return,showed,120,,2024-01-26 07:03:43
APT04214,CALL013523,DLR005,AGT026,CUS00242,2024-01-21 02:37:19,2024-01-21,tire_rotation,showed,120,,2024-01-15 14:37:19
APT04215,CALL013526,DLR002,AGT009,CUS00362,2024-01-09 21:59:55,2024-01-09,recall_repair,no_show,120,,2024-01-07 09:59:55
APT04216,CALL013528,DLR005,AGT025,CUS00222,2024-01-11 04:39:02,2024-01-11,recall_repair,showed,90,,2024-01-01 19:39:02
APT04217,CALL013531,DLR002,AGT011,CUS00478,2024-01-23 01:20:42,2024-01-23,recall_repair,showed,45,,2024-01-13 10:20:42
APT04218,CALL013533,DLR001,AGT005,CUS00821,2024-01-14 17:13:29,2024-01-14,brake_service,confirmed,30,,2024-01-13 09:13:29
APT04219,CALL013535,DLR003,AGT015,CUS01204,2024-01-11 01:50:49,2024-01-11,lease_return,scheduled,60,,2024-01-04 12:50:49
APT04220,CALL013537,DLR003,AGT014,CUS00791,2024-01-25 21:59:06,2024-01-25,oil_change,no_show,120,,2024-01-23 09:59:06
APT04221,CALL013545,DLR002,AGT008,CUS01375,2024-01-25 00:00:51,2024-01-25,transmission_service,showed,45,,2024-01-17 14:00:51
APT04222,CALL013557,DLR005,AGT028,CUS00094,2024-01-31 00:33:01,2024-01-31,oil_change,confirmed,45,,2024-01-18 13:33:01
APT04223,CALL013559,DLR003,AGT016,CUS01680,2024-01-11 23:13:16,2024-01-11,lease_return,showed,60,,2024-01-01 13:13:16
APT04224,CALL013563,DLR004,AGT022,CUS01944,2024-01-22 01:13:18,2024-01-22,recall_repair,scheduled,45,,2024-01-17 16:13:18
APT04225,CALL013565,DLR002,AGT010,CUS01971,2024-01-19 22:08:03,2024-01-19,oil_change,scheduled,60,,2024-01-17 09:08:03
APT04226,CALL013566,DLR001,AGT001,CUS00444,2024-01-28 07:42:41,2024-01-28,recall_repair,confirmed,45,,2024-01-20 14:42:41
APT04227,CALL013569,DLR004,AGT022,CUS00946,2024-01-07 03:21:59,2024-01-07,sales_consultation,cancelled,45,,2024-01-02 10:21:59
APT04228,CALL013570,DLR003,AGT015,CUS01612,2024-01-22 10:11:03,2024-01-22,brake_service,showed,30,,2024-01-14 18:11:03
APT04229,CALL013578,DLR005,AGT030,CUS00007,2024-01-23 00:06:18,2024-01-23,transmission_service,showed,120,,2024-01-18 16:06:18
APT04230,CALL013579,DLR004,AGT023,CUS01774,2024-01-23 01:29:19,2024-01-23,brake_service,showed,60,,2024-01-12 10:29:19
APT04231,CALL013581,DLR002,AGT010,CUS01289,2024-01-25 06:25:48,2024-01-25,brake_service,showed,90,,2024-01-12 16:25:48
APT04232,CALL013587,DLR004,AGT019,CUS01510,2024-02-02 03:59:51,2024-02-02,recall_repair,showed,45,,2024-01-24 15:59:51
APT04233,CALL013591,DLR003,AGT018,CUS00702,2024-01-18 01:41:17,2024-01-18,oil_change,showed,30,,2024-01-08 11:41:17
APT04234,CALL013592,DLR003,AGT014,CUS00523,2024-01-31 08:45:46,2024-01-31,transmission_service,showed,30,,2024-01-23 15:45:46
APT04235,CALL013594,DLR002,AGT012,CUS01125,2024-02-01 03:27:15,2024-02-01,sales_consultation,showed,45,,2024-01-22 14:27:15
APT04236,CALL013595,DLR005,AGT029,CUS01314,2024-01-21 03:11:47,2024-01-21,sales_consultation,showed,60,,2024-01-06 16:11:47
APT04237,CALL013596,DLR003,AGT016,CUS00272,2024-01-07 03:43:37,2024-01-07,tire_rotation,showed,30,,2024-01-03 10:43:37
APT04238,CALL013597,DLR003,AGT018,CUS01848,2024-01-22 06:13:31,2024-01-22,recall_repair,cancelled,60,,2024-01-10 15:13:31
APT04239,CALL013599,DLR002,AGT010,CUS00975,2024-01-12 21:34:50,2024-01-12,brake_service,showed,60,,2024-01-10 10:34:50
APT04240,CALL013606,DLR002,AGT008,CUS01585,2024-01-11 21:59:41,2024-01-11,sales_consultation,scheduled,30,,2024-01-05 13:59:41
APT04241,CALL013607,DLR003,AGT014,CUS01295,2024-02-09 06:32:44,2024-02-09,tire_rotation,scheduled,90,,2024-01-27 14:32:44
APT04242,CALL013615,DLR004,AGT019,CUS01999,2024-01-30 02:30:27,2024-01-30,oil_change,showed,30,,2024-01-23 11:30:27
APT04243,CALL013616,DLR003,AGT018,CUS01800,2024-02-05 04:34:02,2024-02-05,oil_change,showed,30,,2024-01-29 16:34:02
APT04244,CALL013617,DLR004,AGT024,CUS00320,2024-02-08 07:37:26,2024-02-08,transmission_service,scheduled,30,,2024-01-28 16:37:26
APT04245,CALL013618,DLR004,AGT019,CUS01429,2024-01-28 23:21:16,2024-01-28,transmission_service,confirmed,30,,2024-01-26 09:21:16
APT04246,CALL013619,DLR005,AGT028,CUS00032,2024-01-15 18:35:04,2024-01-15,multi_point_inspection,confirmed,60,,2024-01-04 10:35:04
APT04247,CALL013632,DLR005,AGT028,CUS00382,2024-01-26 02:01:14,2024-01-26,multi_point_inspection,confirmed,90,,2024-01-11 15:01:14
APT04248,CALL013636,DLR003,AGT015,CUS00695,2024-01-19 08:25:47,2024-01-19,recall_repair,scheduled,30,,2024-01-17 16:25:47
APT04249,CALL013640,DLR002,AGT012,CUS00952,2024-01-16 04:08:01,2024-01-16,lease_return,confirmed,90,,2024-01-03 17:08:01
APT04250,CALL013648,DLR003,AGT015,CUS00290,2024-01-02 23:30:00,2024-01-02,oil_change,showed,60,,2024-01-01 15:30:00
APT04251,CALL013649,DLR003,AGT017,CUS01141,2024-01-12 02:40:05,2024-01-12,transmission_service,cancelled,30,,2024-01-02 15:40:05
APT04252,CALL013652,DLR003,AGT016,CUS01798,2024-01-13 21:40:18,2024-01-13,transmission_service,confirmed,90,,2024-01-04 11:40:18
APT04253,CALL013653,DLR003,AGT017,CUS01810,2024-02-05 20:53:16,2024-02-05,oil_change,showed,120,,2024-01-24 07:53:16
APT04254,CALL013656,DLR005,AGT025,CUS01570,2024-02-04 20:29:56,2024-02-04,transmission_service,confirmed,60,,2024-01-25 10:29:56
APT04255,CALL013662,DLR001,AGT003,CUS01863,2024-01-18 19:34:04,2024-01-18,oil_change,confirmed,60,,2024-01-06 10:34:04
APT04256,CALL013665,DLR003,AGT015,CUS01386,2024-02-03 02:45:44,2024-02-03,transmission_service,showed,45,,2024-01-20 16:45:44
APT04257,CALL013669,DLR002,AGT008,CUS01202,2024-01-30 23:46:12,2024-01-30,sales_consultation,showed,60,,2024-01-29 13:46:12
APT04258,CALL013671,DLR004,AGT024,CUS00983,2024-01-19 07:04:26,2024-01-19,oil_change,showed,45,,2024-01-17 14:04:26
APT04259,CALL013674,DLR004,AGT019,CUS00898,2024-01-07 01:30:22,2024-01-07,brake_service,showed,30,,2024-01-03 14:30:22
APT04260,CALL013679,DLR003,AGT017,CUS00654,2024-02-03 05:38:16,2024-02-03,oil_change,showed,45,,2024-01-23 12:38:16
APT04261,CALL013680,DLR001,AGT005,CUS01183,2024-01-18 05:02:01,2024-01-18,lease_return,showed,90,,2024-01-09 17:02:01
APT04262,CALL013686,DLR004,AGT021,CUS01972,2024-01-28 06:38:21,2024-01-28,brake_service,showed,120,,2024-01-13 14:38:21
APT04263,CALL013690,DLR001,AGT001,CUS01261,2024-02-01 00:54:36,2024-02-01,sales_consultation,confirmed,30,,2024-01-22 14:54:36
APT04264,CALL013692,DLR001,AGT001,CUS01878,2024-01-09 00:10:32,2024-01-09,lease_return,scheduled,30,,2024-01-01 15:10:32
APT04265,CALL013694,DLR004,AGT019,CUS01475,2024-01-13 20:03:28,2024-01-13,transmission_service,showed,30,,2024-01-12 12:03:28
APT04266,CALL013695,DLR002,AGT010,CUS01276,2024-02-09 01:46:52,2024-02-09,sales_consultation,confirmed,30,,2024-01-30 11:46:52
APT04267,CALL013698,DLR003,AGT016,CUS01170,2024-01-22 19:47:13,2024-01-22,sales_consultation,confirmed,30,,2024-01-11 11:47:13
APT04268,CALL013699,DLR002,AGT011,CUS01504,2024-02-03 21:19:37,2024-02-03,tire_rotation,showed,90,,2024-01-27 12:19:37
APT04269,CALL013706,DLR005,AGT029,CUS01962,2024-01-21 02:18:25,2024-01-21,tire_rotation,scheduled,30,,2024-01-07 09:18:25
APT04270,CALL013709,DLR004,AGT023,CUS00281,2024-02-04 03:09:38,2024-02-04,tire_rotation,no_show,120,,2024-01-22 10:09:38
APT04271,CALL013713,DLR001,AGT004,CUS00974,2024-02-09 18:05:59,2024-02-09,tire_rotation,confirmed,120,,2024-01-27 10:05:59
APT04272,CALL013715,DLR005,AGT025,CUS01472,2024-01-18 19:13:54,2024-01-18,tire_rotation,cancelled,60,,2024-01-14 11:13:54
APT04273,CALL013718,DLR005,AGT026,CUS00701,2024-01-25 03:36:13,2024-01-25,sales_consultation,scheduled,30,,2024-01-19 11:36:13
APT04274,CALL013719,DLR002,AGT007,CUS00846,2024-01-21 03:28:07,2024-01-21,lease_return,showed,120,,2024-01-13 15:28:07
APT04275,CALL013722,DLR001,AGT004,CUS01452,2024-01-06 00:42:27,2024-01-06,tire_rotation,scheduled,60,,2024-01-03 09:42:27
APT04276,CALL013723,DLR004,AGT022,CUS01795,2024-01-22 01:57:25,2024-01-22,tire_rotation,confirmed,30,,2024-01-07 11:57:25
APT04277,CALL013725,DLR001,AGT003,CUS01700,2024-01-19 23:21:53,2024-01-19,transmission_service,showed,45,,2024-01-16 12:21:53
APT04278,CALL013726,DLR004,AGT020,CUS01069,2024-01-19 01:21:06,2024-01-19,tire_rotation,confirmed,120,,2024-01-11 10:21:06
APT04279,CALL013727,DLR001,AGT004,CUS01703,2024-02-10 06:52:20,2024-02-10,brake_service,cancelled,90,,2024-01-27 15:52:20
APT04280,CALL013734,DLR003,AGT015,CUS01884,2024-02-02 03:01:14,2024-02-02,multi_point_inspection,no_show,90,,2024-01-21 18:01:14
APT04281,CALL013735,DLR001,AGT004,CUS00528,2024-01-21 20:39:49,2024-01-21,sales_consultation,scheduled,30,,2024-01-14 10:39:49
APT04282,CALL013738,DLR005,AGT027,CUS01584,2024-01-11 00:09:23,2024-01-11,multi_point_inspection,confirmed,45,,2024-01-03 11:09:23
APT04283,CALL013741,DLR001,AGT002,CUS00407,2024-02-01 23:32:37,2024-02-01,sales_consultation,no_show,45,,2024-01-26 11:32:37
APT04284,CALL013742,DLR005,AGT029,CUS01002,2024-01-31 18:34:00,2024-01-31,tire_rotation,no_show,45,,2024-01-23 09:34:00
APT04285,CALL013743,DLR002,AGT007,CUS01728,2024-01-24 20:02:41,2024-01-24,brake_service,showed,30,,2024-01-19 11:02:41
APT04286,CALL013748,DLR001,AGT006,CUS00162,2024-01-29 01:48:45,2024-01-29,recall_repair,scheduled,90,,2024-01-24 17:48:45
APT04287,CALL013749,DLR004,AGT023,CUS00427,2024-01-26 10:29:12,2024-01-26,brake_service,showed,45,,2024-01-24 19:29:12
APT04288,CALL013755,DLR005,AGT027,CUS01399,2024-01-13 04:33:47,2024-01-13,lease_return,showed,60,,2024-01-03 16:33:47
APT04289,CALL013759,DLR002,AGT009,CUS01521,2024-01-15 06:35:38,2024-01-15,lease_return,no_show,45,,2024-01-12 17:35:38
APT04290,CALL013763,DLR005,AGT029,CUS00380,2024-01-30 04:26:08,2024-01-30,oil_change,confirmed,120,,2024-01-22 11:26:08
APT04291,CALL013765,DLR004,AGT021,CUS00875,2024-01-24 22:47:19,2024-01-24,recall_repair,confirmed,90,,2024-01-11 14:47:19
APT04292,CALL013766,DLR005,AGT027,CUS01658,2024-01-16 11:22:51,2024-01-16,sales_consultation,showed,120,,2024-01-01 19:22:51
APT04293,CALL013769,DLR001,AGT004,CUS00629,2024-02-13 01:06:31,2024-02-13,lease_return,no_show,90,,2024-01-30 10:06:31
APT04294,CALL013772,DLR004,AGT019,CUS00006,2024-02-04 17:14:34,2024-02-04,brake_service,confirmed,45,,2024-01-30 07:14:34
APT04295,CALL013773,DLR004,AGT021,CUS01956,2024-02-05 03:45:30,2024-02-05,recall_repair,showed,30,,2024-01-28 10:45:30
APT04296,CALL013776,DLR004,AGT023,CUS01733,2024-01-13 04:48:30,2024-01-13,transmission_service,showed,90,,2024-01-05 11:48:30
APT04297,CALL013780,DLR005,AGT029,CUS01197,2024-01-18 21:28:38,2024-01-18,brake_service,confirmed,120,,2024-01-07 12:28:38
APT04298,CALL013783,DLR004,AGT021,CUS01256,2024-01-28 05:16:16,2024-01-28,sales_consultation,showed,90,,2024-01-16 15:16:16
APT04299,CALL013786,DLR002,AGT009,CUS01807,2024-01-17 22:03:04,2024-01-17,recall_repair,confirmed,60,,2024-01-10 09:03:04
APT04300,CALL013789,DLR003,AGT015,CUS01281,2024-01-02 23:45:17,2024-01-02,lease_return,showed,120,,2024-01-01 12:45:17
APT04301,CALL013790,DLR005,AGT028,CUS00971,2024-01-10 20:06:39,2024-01-10,tire_rotation,confirmed,90,,2024-01-05 11:06:39
APT04302,CALL013791,DLR003,AGT017,CUS00894,2024-01-20 01:02:49,2024-01-20,tire_rotation,showed,45,,2024-01-07 09:02:49
APT04303,CALL013792,DLR005,AGT030,CUS01441,2024-01-30 05:02:56,2024-01-30,oil_change,showed,45,,2024-01-27 14:02:56
APT04304,CALL013796,DLR003,AGT014,CUS00061,2024-01-07 01:37:23,2024-01-07,oil_change,confirmed,90,,2024-01-03 09:37:23
APT04305,CALL013797,DLR004,AGT023,CUS01649,2024-01-18 19:41:12,2024-01-18,sales_consultation,confirmed,120,,2024-01-16 08:41:12
APT04306,CALL013800,DLR003,AGT017,CUS01385,2024-01-27 22:50:45,2024-01-27,transmission_service,cancelled,45,,2024-01-16 14:50:45
APT04307,CALL013803,DLR002,AGT007,CUS00872,2024-01-24 08:21:18,2024-01-24,sales_consultation,confirmed,30,,2024-01-17 16:21:18
APT04308,CALL013806,DLR003,AGT016,CUS01277,2024-02-02 05:09:03,2024-02-02,sales_consultation,scheduled,45,,2024-01-18 16:09:03
APT04309,CALL013809,DLR003,AGT018,CUS01496,2024-01-21 19:41:17,2024-01-21,oil_change,confirmed,60,,2024-01-17 11:41:17
APT04310,CALL013815,DLR003,AGT013,CUS01947,2024-01-27 01:36:35,2024-01-27,brake_service,showed,120,,2024-01-14 17:36:35
APT04311,CALL013820,DLR002,AGT010,CUS00240,2024-01-25 02:23:48,2024-01-25,brake_service,showed,60,,2024-01-15 09:23:48
APT04312,CALL013823,DLR001,AGT004,CUS01274,2024-01-11 22:31:47,2024-01-11,lease_return,confirmed,60,,2024-01-04 12:31:47
APT04313,CALL013824,DLR004,AGT022,CUS00620,2024-01-09 04:25:19,2024-01-09,transmission_service,cancelled,120,,2024-01-06 18:25:19
APT04314,CALL013829,DLR001,AGT004,CUS01227,2024-01-14 00:35:29,2024-01-14,tire_rotation,confirmed,30,,2024-01-02 16:35:29
APT04315,CALL013830,DLR004,AGT023,CUS01034,2024-01-27 23:19:34,2024-01-27,multi_point_inspection,no_show,30,,2024-01-15 13:19:34
APT04316,CALL013837,DLR005,AGT028,CUS01148,2024-01-18 22:14:44,2024-01-18,multi_point_inspection,confirmed,45,,2024-01-11 12:14:44
APT04317,CALL013843,DLR004,AGT023,CUS00080,2024-01-04 08:35:19,2024-01-04,transmission_service,confirmed,90,,2024-01-01 17:35:19
APT04318,CALL013845,DLR002,AGT009,CUS01460,2024-01-05 18:15:54,2024-01-05,brake_service,scheduled,30,,2024-01-04 08:15:54
APT04319,CALL013847,DLR005,AGT030,CUS01965,2024-01-30 07:47:50,2024-01-30,recall_repair,scheduled,30,,2024-01-20 14:47:50
APT04320,CALL013849,DLR005,AGT025,CUS00036,2024-01-23 07:41:51,2024-01-23,oil_change,showed,120,,2024-01-20 15:41:51
APT04321,CALL013853,DLR003,AGT015,CUS00574,2024-01-25 05:02:54,2024-01-25,brake_service,scheduled,90,,2024-01-19 15:02:54
APT04322,CALL013865,DLR005,AGT028,CUS00385,2024-01-13 18:59:24,2024-01-13,lease_return,scheduled,30,,2024-01-08 10:59:24
APT04323,CALL013869,DLR004,AGT020,CUS00932,2024-01-31 01:57:27,2024-01-31,transmission_service,cancelled,30,,2024-01-22 09:57:27
APT04324,CALL013876,DLR001,AGT003,CUS01701,2024-01-08 09:37:12,2024-01-08,brake_service,confirmed,30,,2024-01-02 16:37:12
APT04325,CALL013877,DLR004,AGT024,CUS00872,2024-01-28 05:42:25,2024-01-28,sales_consultation,scheduled,60,,2024-01-21 14:42:25
APT04326,CALL013879,DLR003,AGT016,CUS01226,2024-01-10 19:50:41,2024-01-10,transmission_service,confirmed,120,,2024-01-01 10:50:41
APT04327,CALL013881,DLR003,AGT015,CUS00793,2024-01-31 00:10:31,2024-01-31,oil_change,confirmed,60,,2024-01-20 16:10:31
APT04328,CALL013882,DLR001,AGT002,CUS01147,2024-02-02 02:51:07,2024-02-02,transmission_service,scheduled,90,,2024-01-22 11:51:07
APT04329,CALL013883,DLR004,AGT023,CUS00972,2024-01-19 01:27:14,2024-01-19,oil_change,showed,120,,2024-01-15 10:27:14
APT04330,CALL013887,DLR002,AGT009,CUS00778,2024-02-03 17:47:36,2024-02-03,oil_change,scheduled,60,,2024-01-22 09:47:36
APT04331,CALL013888,DLR001,AGT002,CUS01492,2024-01-25 19:29:49,2024-01-25,oil_change,confirmed,120,,2024-01-15 07:29:49
APT04332,CALL013897,DLR003,AGT016,CUS01965,2024-01-16 22:15:31,2024-01-16,multi_point_inspection,showed,45,,2024-01-12 11:15:31
APT04333,CALL013900,DLR004,AGT024,CUS00932,2024-01-08 07:51:17,2024-01-08,transmission_service,showed,90,,2024-01-01 14:51:17
APT04334,CALL013908,DLR001,AGT002,CUS00464,2024-01-25 01:08:30,2024-01-25,lease_return,scheduled,60,,2024-01-11 08:08:30
APT04335,CALL013909,DLR002,AGT010,CUS01059,2024-01-04 04:42:48,2024-01-04,brake_service,scheduled,90,,2024-01-02 14:42:48
APT04336,CALL013911,DLR003,AGT016,CUS01479,2024-01-17 02:40:49,2024-01-17,transmission_service,confirmed,90,,2024-01-07 14:40:49
APT04337,CALL013915,DLR005,AGT025,CUS00628,2024-01-15 22:45:28,2024-01-15,oil_change,showed,90,,2024-01-01 11:45:28
APT04338,CALL013917,DLR002,AGT011,CUS00426,2024-01-06 19:12:22,2024-01-06,multi_point_inspection,showed,60,,2024-01-04 09:12:22
APT04339,CALL013918,DLR005,AGT030,CUS01616,2024-02-01 01:42:58,2024-02-01,tire_rotation,showed,45,,2024-01-30 09:42:58
APT04340,CALL013923,DLR002,AGT008,CUS01378,2024-01-31 10:17:15,2024-01-31,lease_return,scheduled,60,,2024-01-25 17:17:15
APT04341,CALL013924,DLR001,AGT003,CUS01592,2024-02-05 21:15:25,2024-02-05,recall_repair,showed,30,,2024-01-28 13:15:25
APT04342,CALL013925,DLR003,AGT015,CUS00241,2024-01-09 01:48:20,2024-01-09,brake_service,scheduled,60,,2024-01-05 10:48:20
APT04343,CALL013926,DLR005,AGT030,CUS00057,2024-01-05 02:05:55,2024-01-05,oil_change,showed,30,,2024-01-03 15:05:55
APT04344,CALL013930,DLR001,AGT005,CUS00743,2024-01-22 01:00:03,2024-01-22,recall_repair,scheduled,120,,2024-01-19 08:00:03
APT04345,CALL013936,DLR001,AGT003,CUS01644,2024-02-10 04:08:40,2024-02-10,recall_repair,confirmed,30,,2024-01-30 16:08:40
APT04346,CALL013937,DLR003,AGT015,CUS00835,2024-02-06 22:33:14,2024-02-06,lease_return,scheduled,120,,2024-01-29 14:33:14
APT04347,CALL013940,DLR002,AGT008,CUS01875,2024-02-08 04:37:16,2024-02-08,tire_rotation,showed,30,,2024-01-28 17:37:16
APT04348,CALL013945,DLR005,AGT030,CUS01385,2024-02-05 04:58:05,2024-02-05,sales_consultation,showed,120,,2024-01-23 16:58:05
APT04349,CALL013950,DLR004,AGT022,CUS01272,2024-01-09 03:55:57,2024-01-09,lease_return,showed,45,,2024-01-04 10:55:57
APT04350,CALL013953,DLR004,AGT021,CUS01450,2024-01-17 00:38:21,2024-01-17,multi_point_inspection,scheduled,90,,2024-01-02 10:38:21
APT04351,CALL013955,DLR005,AGT028,CUS00044,2024-02-07 10:50:41,2024-02-07,brake_service,showed,90,,2024-01-29 17:50:41
APT04352,CALL013956,DLR004,AGT019,CUS00001,2024-01-14 23:36:46,2024-01-14,tire_rotation,confirmed,45,,2024-01-12 09:36:46
APT04353,CALL013959,DLR001,AGT004,CUS01156,2024-01-30 01:33:56,2024-01-30,oil_change,confirmed,90,,2024-01-22 13:33:56
APT04354,CALL013965,DLR003,AGT015,CUS00072,2024-02-02 07:23:23,2024-02-02,sales_consultation,scheduled,60,,2024-01-25 15:23:23
APT04355,CALL013966,DLR003,AGT017,CUS00965,2024-01-18 19:29:07,2024-01-18,sales_consultation,scheduled,120,,2024-01-05 09:29:07
APT04356,CALL013970,DLR002,AGT011,CUS01680,2024-01-25 02:43:56,2024-01-25,oil_change,showed,30,,2024-01-11 14:43:56
APT04357,CALL013971,DLR005,AGT030,CUS00032,2024-01-16 09:00:08,2024-01-16,brake_service,scheduled,120,,2024-01-05 16:00:08
APT04358,CALL013972,DLR001,AGT006,CUS01359,2024-01-13 21:27:45,2024-01-13,sales_consultation,showed,45,,2024-01-10 12:27:45
APT04359,CALL013973,DLR004,AGT024,CUS00902,2024-01-14 08:33:35,2024-01-14,multi_point_inspection,showed,120,,2024-01-09 15:33:35
APT04360,CALL013975,DLR001,AGT004,CUS00131,2024-01-08 09:25:44,2024-01-08,transmission_service,confirmed,90,,2024-01-04 16:25:44
APT04361,CALL013980,DLR004,AGT021,CUS01401,2024-02-04 01:02:42,2024-02-04,multi_point_inspection,showed,30,,2024-01-25 15:02:42
APT04362,CALL013983,DLR001,AGT001,CUS01422,2024-02-09 17:00:33,2024-02-09,lease_return,confirmed,90,,2024-01-30 09:00:33
APT04363,CALL013996,DLR004,AGT021,CUS01546,2024-01-22 22:08:04,2024-01-22,oil_change,no_show,60,,2024-01-19 12:08:04
APT04364,CALL013997,DLR004,AGT024,CUS00025,2024-01-19 02:47:08,2024-01-19,recall_repair,no_show,45,,2024-01-09 16:47:08
APT04365,CALL013999,DLR005,AGT030,CUS00865,2024-02-07 00:03:29,2024-02-07,tire_rotation,showed,90,,2024-01-23 11:03:29
APT04366,CALL014006,DLR001,AGT001,CUS00658,2024-01-17 00:29:35,2024-01-17,lease_return,scheduled,120,,2024-01-03 15:29:35
APT04367,CALL014011,DLR004,AGT023,CUS00175,2024-02-07 00:34:05,2024-02-07,brake_service,showed,45,,2024-01-29 15:34:05
APT04368,CALL014013,DLR001,AGT002,CUS01349,2024-02-06 23:59:17,2024-02-06,tire_rotation,showed,120,,2024-01-26 14:59:17
APT04369,CALL014017,DLR004,AGT021,CUS00565,2024-01-21 04:39:26,2024-01-21,tire_rotation,showed,120,,2024-01-11 14:39:26
APT04370,CALL014018,DLR003,AGT015,CUS00163,2024-01-16 22:40:25,2024-01-16,multi_point_inspection,showed,45,,2024-01-09 14:40:25
APT04371,CALL014023,DLR001,AGT005,CUS01069,2024-02-08 21:52:18,2024-02-08,sales_consultation,scheduled,60,,2024-01-27 09:52:18
APT04372,CALL014028,DLR004,AGT024,CUS01563,2024-01-17 02:58:10,2024-01-17,tire_rotation,showed,30,,2024-01-09 16:58:10
APT04373,CALL014032,DLR003,AGT014,CUS01526,2024-02-05 20:32:36,2024-02-05,multi_point_inspection,scheduled,60,,2024-01-24 09:32:36
APT04374,CALL014035,DLR002,AGT012,CUS01004,2024-01-20 20:37:30,2024-01-20,recall_repair,scheduled,45,,2024-01-13 09:37:30
APT04375,CALL014036,DLR002,AGT009,CUS01066,2024-01-29 21:17:17,2024-01-29,tire_rotation,confirmed,90,,2024-01-28 13:17:17
APT04376,CALL014037,DLR002,AGT012,CUS00639,2024-02-05 19:48:32,2024-02-05,sales_consultation,showed,45,,2024-01-22 09:48:32
APT04377,CALL014039,DLR003,AGT017,CUS01140,2024-01-22 03:06:08,2024-01-22,brake_service,showed,45,,2024-01-14 11:06:08
APT04378,CALL014044,DLR001,AGT001,CUS01341,2024-02-04 05:38:33,2024-02-04,tire_rotation,showed,120,,2024-01-26 15:38:33
